State,Educated People,Unemployed People,Unemployment Rate %
West Bengal,9223,1703,18.46470779572807
Assam,3709,1059,28.552170396333242
Arunachal Pradesh,9742,1556,15.972079655101624
Gujarat,2696,639,23.701780415430267
Manipur,8026,1415,17.630201844006976
Mizoram,4120,845,20.509708737864077
Odisha,5779,1620,28.032531579858105
Maharashtra,4893,1029,21.030042918454935
Tamil Nadu,8904,1862,20.91194968553459
Manipur,5071,1142,22.520212975744432
Bihar,3008,340,11.303191489361703
Telangana,6691,1681,25.123299955163652
Goa,651,161,24.731182795698924
Maharashtra,9606,1209,12.58588382261087
Karnataka,8974,1762,19.634499665700915
Uttarakhand,4903,950,19.375892310830103
Odisha,4132,1236,29.912875121006778
Tamil Nadu,5107,1315,25.748971999216764
Gujarat,5441,560,10.292225693806285
Karnataka,6290,1351,21.4785373608903
Kerala,6723,823,12.24155882790421
Arunachal Pradesh,8374,1092,13.040363028421304
Jharkhand,4415,1296,29.354473386183464
Uttarakhand,9157,2196,23.981653379927927
Mizoram,4551,1210,26.587563172929023
Meghalaya,9268,1609,17.360811394044024
Nagaland,2704,550,20.340236686390533
Punjab,9432,2470,26.187446988973704
Punjab,3675,524,14.258503401360546
Arunachal Pradesh,2222,640,28.802880288028803
West Bengal,5059,614,12.136785926072346
Punjab,6870,1141,16.608442503639008
Chhattisgarh,826,180,21.791767554479417
Bihar,8225,2049,24.911854103343465
Jharkhand,892,185,20.739910313901344
Jharkhand,7873,2198,27.91820144798679
Maharashtra,2947,375,12.724804886325074
Sikkim,4326,1144,26.44475265834489
Gujarat,6880,1930,28.052325581395348
Tripura,2439,301,12.341123411234111
Karnataka,9140,2140,23.413566739606125
Uttar Pradesh,1342,224,16.691505216095383
Kerala,7138,1528,21.406556458391705
Goa,8568,1895,22.117180205415497
Goa,7863,1428,18.16100724914155
Himachal Pradesh,9372,1603,17.104139991463935
Rajasthan,9003,2202,24.458513828723756
Meghalaya,1303,274,21.028396009209516
Manipur,7312,2160,29.540481400437635
Sikkim,2617,664,25.372564004585403
Andhra Pradesh,4309,563,13.065676491065211
Bihar,5482,1052,19.190076614374316
Arunachal Pradesh,969,115,11.867905056759547
Manipur,6131,648,10.569238297178273
Gujarat,7574,1964,25.93081594930024
Tripura,849,103,12.131919905771497
Tamil Nadu,9663,2508,25.954672461968332
Bihar,975,180,18.461538461538463
Chhattisgarh,5550,1353,24.37837837837838
Goa,1185,231,19.49367088607595
Himachal Pradesh,6879,1178,17.124582061346125
West Bengal,4091,501,12.24639452456612
Odisha,2002,583,29.120879120879124
Jharkhand,5662,1469,25.944895796538326
Bihar,3290,594,18.054711246200608
Assam,8933,1626,18.202171722825476
Jharkhand,1856,502,27.04741379310345
Maharashtra,3729,978,26.22687047465809
Nagaland,2363,614,25.983918747355055
Nagaland,6242,1258,20.153796859980773
Karnataka,7480,1651,22.072192513368986
Himachal Pradesh,1043,155,14.86097794822627
Maharashtra,9817,1670,17.01130691657329
Karnataka,6966,760,10.910134941142694
Gujarat,8397,1662,19.792783136834583
Karnataka,9995,1482,14.827413706853426
Bihar,9536,1837,19.263842281879196
West Bengal,1499,330,22.01467645096731
Meghalaya,7078,1376,19.440519920881606
Odisha,2816,549,19.495738636363637
Assam,3252,925,28.444034440344403
Chhattisgarh,3077,535,17.387065323366915
Karnataka,6630,1349,20.346907993966816
Haryana,9771,1281,13.110224132637397
Odisha,7844,1726,22.00407955124936
Madhya Pradesh,1654,387,23.39782345828295
Rajasthan,1278,271,21.205007824726135
Rajasthan,9245,1046,11.314223904813412
Uttar Pradesh,1910,311,16.282722513089006
Kerala,2620,610,23.282442748091604
Madhya Pradesh,6752,1153,17.076421800947866
Nagaland,526,72,13.688212927756654
Goa,4062,502,12.358444116198916
Punjab,4590,986,21.48148148148148
Haryana,980,264,26.93877551020408
Chhattisgarh,7593,1897,24.983537468721188
Karnataka,4388,1029,23.45031905195989
Odisha,5884,1715,29.14683888511217
West Bengal,2710,617,22.767527675276753
Andhra Pradesh,665,76,11.428571428571429
Kerala,7511,1323,17.61416589002796
Jharkhand,3619,603,16.662061342912406
Odisha,4463,1183,26.506833968182836
Maharashtra,1035,295,28.502415458937197
Odisha,2604,718,27.572964669738866
Madhya Pradesh,9640,1271,13.184647302904565
Jharkhand,3378,616,18.2356423919479
Tamil Nadu,1520,379,24.934210526315788
Himachal Pradesh,3563,462,12.966601178781925
Uttar Pradesh,8379,1346,16.063969447428093
Arunachal Pradesh,1821,220,12.081274025260846
Nagaland,8712,2018,23.163452708907254
Nagaland,8034,1027,12.7831715210356
Meghalaya,3307,423,12.79104928938615
Mizoram,682,183,26.832844574780058
Nagaland,2678,280,10.455563853622106
Haryana,9138,2152,23.550010943313634
Mizoram,4216,1086,25.759013282732447
Tamil Nadu,2817,414,14.696485623003195
West Bengal,525,60,11.428571428571429
Goa,3409,870,25.520680551481373
Jharkhand,2661,304,11.424276587748967
Manipur,7019,1516,21.598518307451204
Madhya Pradesh,5729,887,15.482632222028277
Tripura,2181,636,29.160935350756535
Sikkim,3536,524,14.819004524886878
Tamil Nadu,5932,613,10.33378287255563
Tripura,7746,1529,19.739220242705912
Manipur,7828,817,10.436893203883495
Maharashtra,1131,155,13.704686118479223
Arunachal Pradesh,3724,402,10.79484425349087
Chhattisgarh,2626,489,18.621477532368623
Goa,6012,1736,28.875582168995344
Madhya Pradesh,2337,677,28.968763371844247
Jharkhand,2025,453,22.37037037037037
Madhya Pradesh,8549,1147,13.416773891683237
Andhra Pradesh,6053,1168,19.29621675202379
Goa,2460,525,21.341463414634145
Tamil Nadu,2813,334,11.873444720938501
Jharkhand,7260,950,13.085399449035812
Arunachal Pradesh,9165,1845,20.130932896890343
Nagaland,4658,903,19.386002576212967
Punjab,9726,2444,25.128521488792927
Arunachal Pradesh,9115,2051,22.501371365880416
Karnataka,6554,712,10.863594751296917
Gujarat,2928,501,17.11065573770492
Uttarakhand,9459,2155,22.78253515170737
Mizoram,2197,336,15.293582157487485
Haryana,8557,2122,24.798410657940867
West Bengal,2089,553,26.471996170416467
Gujarat,662,145,21.90332326283988
Kerala,5942,1302,21.911814203971726
Rajasthan,3747,510,13.610888710968775
Jharkhand,984,151,15.345528455284551
Odisha,9110,2406,26.410537870472005
Punjab,4630,1105,23.86609071274298
Karnataka,7161,1274,17.790811339198438
Gujarat,9705,2851,29.376609994848017
Gujarat,783,128,16.347381864623244
Assam,5767,767,13.299809259580373
Nagaland,9303,1656,17.80070944856498
Karnataka,4560,1182,25.921052631578945
Haryana,2175,398,18.298850574712645
Himachal Pradesh,8070,1986,24.609665427509295
Himachal Pradesh,4354,1078,24.758842443729904
West Bengal,4287,883,20.59715418707721
West Bengal,9851,2147,21.79474165059385
Chhattisgarh,5835,920,15.766923736075409
Assam,7813,1266,16.20376295917061
West Bengal,2308,492,21.317157712305026
Uttar Pradesh,8812,1432,16.250567408079892
West Bengal,3344,899,26.883971291866025
Tripura,4011,1028,25.629518823236104
Uttarakhand,521,67,12.859884836852206
Mizoram,3270,819,25.045871559633028
Kerala,6860,1278,18.629737609329446
Bihar,6733,1825,27.10530224268528
Andhra Pradesh,9698,1257,12.96143534749433
Goa,5635,1214,21.543921916592723
Telangana,6510,838,12.872503840245775
Haryana,1109,326,29.39585211902615
Madhya Pradesh,2625,567,21.6
Rajasthan,6728,1107,16.453626634958383
Kerala,2262,243,10.742705570291777
Madhya Pradesh,2129,434,20.38515735086895
Tripura,2038,542,26.594700686947988
Odisha,1814,353,19.459757442116867
West Bengal,5615,1548,27.56901157613535
Meghalaya,3815,754,19.764089121887288
Uttar Pradesh,907,166,18.30209481808159
Sikkim,8012,1770,22.091862206689967
Madhya Pradesh,9015,2062,22.872989462007766
Madhya Pradesh,2737,510,18.633540372670808
Meghalaya,2133,337,15.799343647444914
Nagaland,6515,1026,15.748273215656178
Haryana,1895,342,18.04749340369393
Meghalaya,3008,712,23.670212765957448
Telangana,1627,373,22.92562999385372
Arunachal Pradesh,2638,301,11.410159211523881
Goa,1625,191,11.753846153846153
Andhra Pradesh,9875,2061,20.870886075949365
Telangana,4143,525,12.671976828385228
Maharashtra,8848,2578,29.13652802893309
Himachal Pradesh,9112,1528,16.769095697980685
Rajasthan,5575,1083,19.426008968609864
Sikkim,3001,659,21.959346884371875
Odisha,3491,386,11.057003723861358
Mizoram,6267,758,12.095101324397639
Maharashtra,9238,2564,27.754925308508334
Himachal Pradesh,4737,1044,22.039265357821407
Gujarat,9451,965,10.210559729129193
West Bengal,4963,647,13.03646987709047
Goa,8863,1670,18.84237842716913
Bihar,7039,2035,28.910356584742154
Himachal Pradesh,9804,2538,25.887392900856792
Uttarakhand,5257,1043,19.840213049267643
Madhya Pradesh,4453,981,22.03009207275994
Uttar Pradesh,9162,2223,24.26326129666012
Maharashtra,3500,693,19.8
Mizoram,5077,1522,29.978333661611188
Uttarakhand,5659,1375,24.29757907757554
Telangana,6303,1299,20.609233698238935
Odisha,2388,371,15.536013400335008
Karnataka,1648,273,16.565533980582526
Himachal Pradesh,5764,1600,27.758501040943788
Telangana,5640,1262,22.375886524822693
Tamil Nadu,8975,2251,25.080779944289695
Mizoram,6857,1579,23.027563074230713
Sikkim,3258,396,12.154696132596685
Odisha,2315,660,28.509719222462206
Karnataka,7396,2182,29.502433747971878
Meghalaya,9435,2736,28.99841017488076
Gujarat,2219,613,27.625056331680938
Tripura,4115,694,16.86512758201701
Chhattisgarh,2600,745,28.653846153846153
Meghalaya,2161,510,23.600185099490975
Andhra Pradesh,7548,1793,23.754636989931107
Bihar,1324,175,13.217522658610273
Uttarakhand,2718,795,29.249448123620308
Rajasthan,4595,727,15.821545157780195
Meghalaya,2255,651,28.86917960088692
Meghalaya,2263,502,22.182942996022977
Arunachal Pradesh,5229,945,18.072289156626507
Tripura,7128,1192,16.722783389450054
Odisha,7306,1930,26.416643854366274
Himachal Pradesh,4477,1251,27.942818851909763
Jharkhand,589,97,16.468590831918505
Himachal Pradesh,7379,791,10.719609703211818
Haryana,972,227,23.353909465020575
Meghalaya,5540,703,12.689530685920577
Jharkhand,6610,1466,22.178517397881997
Punjab,8897,1650,18.545577160840732
Tamil Nadu,9132,2349,25.7227332457293
Bihar,6285,919,14.62211614956245
Telangana,8285,1583,19.106819553409775
Manipur,8056,1337,16.596325719960277
Telangana,9718,1724,17.740275776908828
Assam,5958,1209,20.2920443101712
Telangana,6398,1842,28.790246952172556
Kerala,7332,1461,19.92635024549918
Tripura,4111,698,16.978837265872052
Rajasthan,3600,376,10.444444444444445
Bihar,4716,1261,26.738761662425787
Uttarakhand,5066,549,10.836952230556653
Manipur,3797,461,12.141164076902818
Andhra Pradesh,6251,1258,20.12478003519437
Assam,4221,1255,29.732290926320776
Karnataka,8546,892,10.437631640533583
Goa,5599,1666,29.75531344883015
Chhattisgarh,1935,555,28.68217054263566
Odisha,3556,664,18.672665916760405
Telangana,9175,2608,28.425068119891005
Karnataka,8697,1312,15.085661722433022
Bihar,4815,751,15.597092419522326
Haryana,4286,638,14.885674288380773
Bihar,6549,1410,21.53000458085204
Arunachal Pradesh,9188,2311,25.152372659991297
Rajasthan,5387,1003,18.618897345461296
Goa,2904,307,10.571625344352617
Bihar,9778,1894,19.370014317856413
Manipur,3004,317,10.5525965379494
Assam,6892,1599,23.20081253627394
West Bengal,4074,778,19.09671084928817
Nagaland,6977,1253,17.959008169700443
West Bengal,3307,334,10.099788327789536
Manipur,3585,478,13.333333333333334
Karnataka,2274,334,14.68777484608619
West Bengal,7464,1301,17.430332261521972
Punjab,1906,260,13.641133263378805
Chhattisgarh,5431,865,15.92708525133493
Chhattisgarh,1825,395,21.643835616438356
Gujarat,2015,562,27.890818858560795
Jharkhand,3178,415,13.058527375707992
Jharkhand,4297,598,13.916686060041888
Bihar,8222,2138,26.003405497445875
Haryana,4260,843,19.788732394366196
Madhya Pradesh,1537,210,13.662979830839298
Chhattisgarh,1684,361,21.43705463182898
West Bengal,3775,427,11.311258278145695
Maharashtra,3803,404,10.623192216671049
Madhya Pradesh,5468,1308,23.920994879297734
Andhra Pradesh,2486,563,22.64682220434433
Karnataka,8766,2351,26.819530002281546
Manipur,6565,1302,19.83244478293983
Andhra Pradesh,6219,774,12.445730824891461
Andhra Pradesh,9364,1990,21.251601879538658
Andhra Pradesh,7762,1055,13.591857768616336
Rajasthan,8554,1348,15.758709375730653
Kerala,5417,878,16.2082333394868
Goa,4288,778,18.14365671641791
Goa,3465,641,18.4992784992785
Uttar Pradesh,4223,548,12.97655695003552
Odisha,6657,1911,28.706624605678233
Karnataka,1025,252,24.585365853658537
Mizoram,2180,494,22.660550458715598
Telangana,9113,2373,26.03972347196313
Nagaland,6725,1101,16.371747211895908
Kerala,6873,1386,20.16586643387167
Jharkhand,7189,1715,23.85589094449854
Jharkhand,5305,1365,25.730442978322337
Uttarakhand,8765,1247,14.227039361095265
Madhya Pradesh,8523,1997,23.430716883726387
Andhra Pradesh,5064,1508,29.778830963665087
Haryana,4943,1251,25.30851709488165
Tamil Nadu,5713,1354,23.700332574829336
Maharashtra,9291,2037,21.924443009363902
Telangana,5910,1622,27.445008460236885
Uttarakhand,2076,320,15.414258188824661
Uttar Pradesh,6175,1091,17.668016194331983
Mizoram,6286,1804,28.698695513840278
West Bengal,2436,485,19.90968801313629
Kerala,9236,995,10.773061931572109
Uttar Pradesh,9915,1109,11.18507312153303
Rajasthan,2071,223,10.767745050700144
Meghalaya,5845,770,13.17365269461078
Madhya Pradesh,9321,1571,16.854414762364552
Tripura,5993,787,13.131987318538293
Goa,9380,1654,17.633262260127932
Assam,9125,947,10.378082191780821
Madhya Pradesh,3612,946,26.190476190476193
West Bengal,7278,2162,29.70596317669689
Kerala,5307,1235,23.271151309591108
Meghalaya,7566,2096,27.702881311128735
West Bengal,7558,1408,18.62926700185234
Sikkim,1152,145,12.586805555555555
Chhattisgarh,9722,1641,16.879242954124667
Nagaland,1749,362,20.697541452258434
Madhya Pradesh,1148,136,11.846689895470384
Madhya Pradesh,5113,629,12.301975356933308
Mizoram,5900,1421,24.084745762711865
Assam,8431,1783,21.14814375518918
Goa,4883,1064,21.78988326848249
Rajasthan,8789,1507,17.146433041301627
Assam,2215,501,22.618510158013542
Telangana,3285,562,17.10806697108067
Punjab,9358,1879,20.07907672579611
Sikkim,3923,886,22.584756563854196
Meghalaya,3586,968,26.993865030674847
Uttarakhand,4608,734,15.928819444444445
Gujarat,9495,2451,25.81358609794629
Chhattisgarh,3340,603,18.05389221556886
Jharkhand,7037,1588,22.566434560181893
Tripura,9605,2621,27.28787090057262
Meghalaya,9556,2006,20.992046881540393
Andhra Pradesh,1396,318,22.77936962750716
Karnataka,3298,864,26.197695573074594
Uttarakhand,9983,1368,13.70329560252429
West Bengal,7367,2072,28.125424188950728
Mizoram,2223,452,20.33288349077823
Assam,9458,1091,11.535208289278916
Tamil Nadu,1360,301,22.13235294117647
Nagaland,5445,1329,24.40771349862259
Manipur,1197,303,25.31328320802005
Goa,4732,901,19.04057480980558
Uttar Pradesh,5899,1471,24.93642990337345
Goa,4420,1077,24.36651583710407
Assam,4543,766,16.861104996698216
Bihar,4832,1307,27.048841059602648
Kerala,1616,393,24.31930693069307
Punjab,6967,1269,18.21443950050237
Maharashtra,9916,2214,22.327551432029043
Bihar,4208,876,20.817490494296578
Tripura,4533,843,18.596955658504303
Goa,3544,392,11.060948081264108
West Bengal,5522,1235,22.365085114089098
Uttar Pradesh,7495,1523,20.320213475650434
Sikkim,647,126,19.47449768160742
Arunachal Pradesh,1367,334,24.433065106071687
Himachal Pradesh,4456,489,10.973967684021543
Uttarakhand,6075,918,15.11111111111111
Haryana,7038,1221,17.348678601875534
Haryana,2017,442,21.913733267228558
Arunachal Pradesh,3351,981,29.27484333034915
Jharkhand,2214,621,28.04878048780488
Meghalaya,3427,700,20.426028596440034
Maharashtra,7590,1205,15.876152832674572
Andhra Pradesh,9847,2187,22.20981009444501
Uttar Pradesh,3901,593,15.201230453729814
Chhattisgarh,7262,1558,21.454144863673918
Tamil Nadu,4678,720,15.391192817443352
Andhra Pradesh,1593,377,23.666038920276208
Kerala,4494,974,21.673342234089898
Punjab,7595,838,11.033574720210664
Bihar,2417,271,11.2122465866777
Chhattisgarh,7306,1369,18.738023542294005
Uttarakhand,875,180,20.57142857142857
Meghalaya,6341,1188,18.735215265730957
Nagaland,8735,1562,17.882083571837434
Karnataka,8598,1129,13.130960688532218
Mizoram,9527,1339,14.054791644798993
Rajasthan,828,140,16.908212560386474
Gujarat,7733,1078,13.940256045519202
Tripura,5286,666,12.599318955732123
Assam,992,156,15.725806451612904
Nagaland,3206,504,15.72052401746725
Odisha,5291,1505,28.444528444528444
Arunachal Pradesh,3570,424,11.87675070028011
Andhra Pradesh,9020,1939,21.496674057649667
Arunachal Pradesh,8000,1959,24.4875
Gujarat,3699,897,24.249797242497973
Chhattisgarh,2686,338,12.583767684288905
Chhattisgarh,9310,1412,15.166487647690655
West Bengal,2762,319,11.549601737871109
Meghalaya,1053,234,22.22222222222222
Sikkim,9079,1299,14.307743143518008
Uttar Pradesh,9068,2376,26.202029113365683
Punjab,3424,829,24.21144859813084
Gujarat,7302,1981,27.129553546973433
Karnataka,3565,415,11.640953716690042
Mizoram,6742,1319,19.563927617917532
Assam,8137,1475,18.127073860145014
Manipur,6679,1942,29.07620901332535
Manipur,6224,1386,22.268637532133674
Manipur,741,207,27.93522267206478
Andhra Pradesh,3955,1113,28.14159292035398
Haryana,736,173,23.505434782608695
Telangana,3154,591,18.738110336081167
Arunachal Pradesh,3381,720,21.29547471162378
Chhattisgarh,2556,594,23.239436619718308
Uttar Pradesh,3405,898,26.37298091042584
Himachal Pradesh,8323,907,10.89751291601586
Meghalaya,9127,958,10.496329571600745
West Bengal,9555,1090,11.40763997906855
Andhra Pradesh,5848,1372,23.461012311901506
Bihar,9737,2389,24.535277806305842
Uttarakhand,7606,2057,27.044438601104392
Meghalaya,3772,668,17.709437963944858
Rajasthan,2233,660,29.55665024630542
Karnataka,6232,1643,26.36392811296534
Tamil Nadu,5758,1438,24.973949287947203
Arunachal Pradesh,685,164,23.94160583941606
Bihar,9562,1998,20.89521020706965
Bihar,732,169,23.08743169398907
Assam,4799,928,19.337361950406333
Rajasthan,928,219,23.599137931034484
Chhattisgarh,8093,1373,16.965278635858148
Karnataka,1612,348,21.588089330024815
Manipur,7613,1585,20.819650597661894
Rajasthan,6283,923,14.690434505809327
Jharkhand,6428,1621,25.217797137523334
Goa,3065,630,20.554649265905383
Tripura,4226,488,11.547562707051586
Punjab,7836,821,10.477284328739152
Tamil Nadu,5122,640,12.495119094103865
Goa,3007,802,26.671100764881945
Bihar,6958,1637,23.526875538947973
Punjab,2268,515,22.707231040564373
Telangana,6279,1356,21.595795508838986
Mizoram,6766,1422,21.01684895063553
Uttar Pradesh,2927,762,26.03348138025282
Haryana,9275,2059,22.19946091644205
Karnataka,9610,1230,12.79916753381894
Madhya Pradesh,3108,728,23.423423423423422
Chhattisgarh,3399,870,25.59576345984113
Mizoram,3330,916,27.507507507507505
West Bengal,4342,1096,25.241824044219253
Madhya Pradesh,5613,1104,19.668626402993052
Meghalaya,9567,2142,22.389463781749765
Karnataka,1475,186,12.610169491525426
Kerala,9608,1692,17.610324729392175
Sikkim,4990,1148,23.006012024048097
Manipur,7965,1914,24.030131826741997
Karnataka,4517,1354,29.975647553686073
Punjab,4191,698,16.65473633977571
Kerala,1176,220,18.70748299319728
Gujarat,3262,961,29.460453709380747
Haryana,9760,2546,26.08606557377049
Andhra Pradesh,4983,1048,21.031507124222358
